Post Url,Likes,"Comments,collections",shares,Views,Post Date,selfkoc,video_id
https://www.tiktok.com/@dalmixqgivy/video/7473147656915684654,10,1,0,346,2025-02-20,@dalmixqgivy,7473147656915684654
https://www.tiktok.com/@willexkn44s/video/7473378274442300702,14,0,0,303,2025-02-20,@willexkn44s,7473378274442300702
https://www.tiktok.com/@willexkn44s/video/7473151637134069023,10,0,0,310,2025-02-20,@willexkn44s,7473151637134069023
https://www.tiktok.com/@dug20315fpo/video/7473379953661332782,16,0,0,274,2025-02-20,@dug20315fpo,7473379953661332782
https://www.tiktok.com/@dug20315fpo/video/7473131767440903470,13,0,3,273,2025-02-20,@dug20315fpo,7473131767440903470
https://www.tiktok.com/@iciarykrr18/video/7473380330846670123,9,0,1,279,2025-02-20,@iciarykrr18,7473380330846670123
https://www.tiktok.com/@iciarykrr18/video/7473131878631918891,7,1,1,364,2025-02-20,@iciarykrr18,7473131878631918891
https://www.tiktok.com/@alardo.richter/video/7472765441799114030,30,0,3,764,2025-02-19,@alardo.richter,7472765441799114030
https://www.tiktok.com/@luckily077/video/7472938104911858987,33,1,3,782,2025-02-19,@luckily077,7472938104911858987
https://www.tiktok.com/@eeds1g/video/7472765607641877806,28,0,1,424,2025-02-19,@eeds1g,7472765607641877806
https://www.tiktok.com/@demps.8i/video/7472775560729627950,6,0,1,314,2025-02-19,@demps.8i,7472775560729627950
https://www.tiktok.com/@obadia.goodman/video/7472776599570550062,18,0,2,845,2025-02-19,@obadia.goodman,7472776599570550062
https://www.tiktok.com/@ironease8/video/7472776249090346283,6,0,0,345,2025-02-19,@ironease8,7472776249090346283
https://www.tiktok.com/@eeds1u/video/7472776586165587242,6,0,1,287,2025-02-19,@eeds1u,7472776586165587242
https://www.tiktok.com/@xochitlpadmore/video/7472752724275416338,4,0,0,207,2025-02-19,@xochitlpadmore,7472752724275416338
https://www.tiktok.com/@neakasamagic1/video/7472751341073632558,8,1,2,267,2025-02-19,@neakasamagic1,7472751341073632558
https://www.tiktok.com/@dalmixqgivy/video/7472752457542585642,3,0,0,165,2025-02-19,@dalmixqgivy,7472752457542585642
https://www.tiktok.com/@willexkn44s/video/7472775568182856991,53,0,0,1092,2025-02-19,@willexkn44s,7472775568182856991
https://www.tiktok.com/@dug20315fpo/video/7472764984817110314,18,0,1,358,2025-02-19,@dug20315fpo,7472764984817110314
https://www.tiktok.com/@iciarykrr18/video/7472764936444480814,6,1,1,400,2025-02-19,@iciarykrr18,7472764936444480814
https://www.tiktok.com/@alardo.richter/video/7472576181196557614,33,0,3,863,2025-02-18,@alardo.richter,7472576181196557614
https://www.tiktok.com/@alardo.richter/video/7472395334648417578,41,0,3,867,2025-02-18,@alardo.richter,7472395334648417578
https://www.tiktok.com/@luckily077/video/7472578378944761134,45,0,7,828,2025-02-18,@luckily077,7472578378944761134
https://www.tiktok.com/@luckily077/video/7472392062650879278,39,1,2,852,2025-02-18,@luckily077,7472392062650879278
https://www.tiktok.com/@luckily077/video/7472018711302688046,39,1,2,885,2025-02-18,@luckily077,7472018711302688046
https://www.tiktok.com/@eeds1g/video/7472577728093457706,4,0,0,389,2025-02-18,@eeds1g,7472577728093457706
https://www.tiktok.com/@eeds1g/video/7472395069430123822,0,0,0,239,2025-02-18,@eeds1g,7472395069430123822
https://www.tiktok.com/@demps.8i/video/7472575453560065326,21,0,1,814,2025-02-18,@demps.8i,7472575453560065326
https://www.tiktok.com/@eeds1u/video/7472581950830710058,5,0,1,343,2025-02-18,@eeds1u,7472581950830710058
https://www.tiktok.com/@xochitlpadmore/video/7472392374996438280,1,0,0,218,2025-02-18,@xochitlpadmore,7472392374996438280
https://www.tiktok.com/@neakasamagic1/video/7472391394162789675,8,0,2,312,2025-02-18,@neakasamagic1,7472391394162789675
https://www.tiktok.com/@dalmixqgivy/video/7472392668492926250,6,1,1,174,2025-02-18,@dalmixqgivy,7472392668492926250
https://www.tiktok.com/@dug20315fpo/video/7472575129923390763,3,0,0,94,2025-02-18,@dug20315fpo,7472575129923390763
https://www.tiktok.com/@dug20315fpo/video/7472391804214627626,4,1,0,119,2025-02-18,@dug20315fpo,7472391804214627626
https://www.tiktok.com/@iciarykrr18/video/7472576777152613678,1,1,1,89,2025-02-18,@iciarykrr18,7472576777152613678
https://www.tiktok.com/@iciarykrr18/video/7472395386011913515,4,1,1,113,2025-02-18,@iciarykrr18,7472395386011913515
https://www.tiktok.com/@alardo.richter/video/7472018363485621547,17,0,1,879,2025-02-17,@alardo.richter,7472018363485621547
https://www.tiktok.com/@eeds1g/video/7472018358284684586,3,0,0,306,2025-02-17,@eeds1g,7472018358284684586
https://www.tiktok.com/@xochitlpadmore/video/7472027616288066834,1,0,0,241,2025-02-17,@xochitlpadmore,7472027616288066834
https://www.tiktok.com/@neakasamagic1/video/7472025600190958894,1,0,0,313,2025-02-17,@neakasamagic1,7472025600190958894
https://www.tiktok.com/@dalmixqgivy/video/7472026994109254958,5,0,0,273,2025-02-17,@dalmixqgivy,7472026994109254958
https://www.tiktok.com/@dug20315fpo/video/7472211694723321134,7,0,0,148,2025-02-17,@dug20315fpo,7472211694723321134
https://www.tiktok.com/@iciarykrr18/video/7472213559406103850,4,0,0,140,2025-02-17,@iciarykrr18,7472213559406103850
https://www.tiktok.com/@dalmixqgivy/video/7471850883358215467,2,0,0,110,2025-02-16,@dalmixqgivy,7471850883358215467
https://www.tiktok.com/@xochitlpadmore/video/7471653733026254087,1,0,0,305,2025-02-15,@xochitlpadmore,7471653733026254087
https://www.tiktok.com/@neakasamagic1/video/7471651623509544235,5,0,1,177,2025-02-15,@neakasamagic1,7471651623509544235
https://www.tiktok.com/@alardo.richter/video/7471264722873027883,9,1,1,400,2025-02-14,@alardo.richter,7471264722873027883
https://www.tiktok.com/@luckily077/video/7471265177531338026,46,1,5,815,2025-02-14,@luckily077,7471265177531338026
https://www.tiktok.com/@eeds1g/video/7471265226688662827,10,0,3,201,2025-02-14,@eeds1g,7471265226688662827
https://www.tiktok.com/@demps.8i/video/7471271702056537387,27,0,3,1026,2025-02-14,@demps.8i,7471271702056537387
https://www.tiktok.com/@demps.8i/video/7470935066366004523,7,0,3,325,2025-02-14,@demps.8i,7470935066366004523
https://www.tiktok.com/@obadia.goodman/video/7471271664068824366,8,0,2,358,2025-02-14,@obadia.goodman,7471271664068824366
https://www.tiktok.com/@obadia.goodman/video/7470934750702914862,8,0,0,292,2025-02-14,@obadia.goodman,7470934750702914862
https://www.tiktok.com/@perezcku0d7/video/7471083540642401566,8,0,0,388,2025-02-14,@perezcku0d7,7471083540642401566
https://www.tiktok.com/@perezcku0d7/video/7470936165726653726,6,0,2,142,2025-02-14,@perezcku0d7,7470936165726653726
https://www.tiktok.com/@ironease8/video/7471286282786999598,6,0,0,367,2025-02-14,@ironease8,7471286282786999598
https://www.tiktok.com/@ironease8/video/7471084459786292522,13,0,0,496,2025-02-14,@ironease8,7471084459786292522
https://www.tiktok.com/@ironease8/video/7470934405196909867,4,0,0,186,2025-02-14,@ironease8,7470934405196909867
https://www.tiktok.com/@eeds1u/video/7471271840120425774,3,0,0,299,2025-02-14,@eeds1u,7471271840120425774
https://www.tiktok.com/@eeds1u/video/7470935138092961070,2,0,1,300,2025-02-14,@eeds1u,7470935138092961070
https://www.tiktok.com/@luckily077/video/7470901911353347371,42,1,8,845,2025-02-13,@luckily077,7470901911353347371
https://www.tiktok.com/@luckily077/video/7470731870704061742,24,0,3,893,2025-02-13,@luckily077,7470731870704061742
https://www.tiktok.com/@parris.woods8/video/7470901696076516638,0,0,0,1,2025-02-13,@parris.woods8,7470901696076516638
https://www.tiktok.com/@parris.woods8/video/7470730259143347487,0,0,0,121,2025-02-13,@parris.woods8,7470730259143347487
https://www.tiktok.com/@jacek.chinchilla/video/7470901260879744298,9,0,2,183,2025-02-13,@jacek.chinchilla,7470901260879744298
https://www.tiktok.com/@jacek.chinchilla/video/7470729394349362478,0,0,0,138,2025-02-13,@jacek.chinchilla,7470729394349362478
https://www.tiktok.com/@eeds1g/video/7470901504350620970,1,0,1,328,2025-02-13,@eeds1g,7470901504350620970
https://www.tiktok.com/@eeds1g/video/7470731949657591083,4,0,0,447,2025-02-13,@eeds1g,7470731949657591083
https://www.tiktok.com/@demps.8i/video/7470722384941763886,6,0,0,308,2025-02-13,@demps.8i,7470722384941763886
https://www.tiktok.com/@obadia.goodman/video/7470720305468607786,1,0,0,135,2025-02-13,@obadia.goodman,7470720305468607786
https://www.tiktok.com/@eeds1u/video/7470732008361266478,8,0,1,320,2025-02-13,@eeds1u,7470732008361266478
https://www.tiktok.com/@amaliqscfq3/video/7470906729035877663,12,0,0,394,2025-02-13,@amaliqscfq3,7470906729035877663
https://www.tiktok.com/@xochitlpadmore/video/7470906996468960519,1,0,0,122,2025-02-13,@xochitlpadmore,7470906996468960519
https://www.tiktok.com/@neakasamagic1/video/7470905036407852334,4,1,1,176,2025-02-13,@neakasamagic1,7470905036407852334
https://www.tiktok.com/@alardo.richter/video/7470543633674931498,2,0,0,783,2025-02-12,@alardo.richter,7470543633674931498
https://www.tiktok.com/@luckily077/video/7470544311772499246,28,2,1,807,2025-02-12,@luckily077,7470544311772499246
https://www.tiktok.com/@luckily077/video/7470192398954466606,14,0,0,309,2025-02-12,@luckily077,7470192398954466606
https://www.tiktok.com/@parris.woods8/video/7470543639706389790,0,0,0,84,2025-02-12,@parris.woods8,7470543639706389790
https://www.tiktok.com/@jacek.chinchilla/video/7470543729657548078,0,0,0,104,2025-02-12,@jacek.chinchilla,7470543729657548078
https://www.tiktok.com/@eeds1g/video/7470544029764324654,6,1,1,314,2025-02-12,@eeds1g,7470544029764324654
https://www.tiktok.com/@eeds1g/video/7470192268293573930,5,0,0,349,2025-02-12,@eeds1g,7470192268293573930
https://www.tiktok.com/@demps.8i/video/7470545730168556846,3,0,1,309,2025-02-12,@demps.8i,7470545730168556846
https://www.tiktok.com/@demps.8i/video/7470333810530340139,2,0,1,323,2025-02-12,@demps.8i,7470333810530340139
https://www.tiktok.com/@demps.8i/video/7470192706799717678,5,0,1,358,2025-02-12,@demps.8i,7470192706799717678
https://www.tiktok.com/@obadia.goodman/video/7470546030661029163,2,0,0,209,2025-02-12,@obadia.goodman,7470546030661029163
https://www.tiktok.com/@obadia.goodman/video/7470334399180066094,3,0,1,198,2025-02-12,@obadia.goodman,7470334399180066094
https://www.tiktok.com/@obadia.goodman/video/7470192270885621038,0,0,0,235,2025-02-12,@obadia.goodman,7470192270885621038
https://www.tiktok.com/@perezcku0d7/video/7470547313212083486,6,0,0,379,2025-02-12,@perezcku0d7,7470547313212083486
https://www.tiktok.com/@perezcku0d7/video/7470338429084028190,0,0,0,114,2025-02-12,@perezcku0d7,7470338429084028190
https://www.tiktok.com/@perezcku0d7/video/7470192491132620063,0,0,0,112,2025-02-12,@perezcku0d7,7470192491132620063
https://www.tiktok.com/@ironease8/video/7470545693283749166,19,0,4,400,2025-02-12,@ironease8,7470545693283749166
https://www.tiktok.com/@ironease8/video/7470334662351670570,14,0,2,286,2025-02-12,@ironease8,7470334662351670570
https://www.tiktok.com/@ironease8/video/7470191925757365547,4,0,0,261,2025-02-12,@ironease8,7470191925757365547
https://www.tiktok.com/@eeds1u/video/7470546919123815726,4,0,2,301,2025-02-12,@eeds1u,7470546919123815726
https://www.tiktok.com/@eeds1u/video/7470338201316740398,8,0,0,447,2025-02-12,@eeds1u,7470338201316740398
https://www.tiktok.com/@eeds1u/video/7470193208576773418,5,0,0,340,2025-02-12,@eeds1u,7470193208576773418
https://www.tiktok.com/@amaliqscfq3/video/7470542730150628638,1,0,0,109,2025-02-12,@amaliqscfq3,7470542730150628638
https://www.tiktok.com/@xochitlpadmore/video/7470545734362795271,1,1,0,123,2025-02-12,@xochitlpadmore,7470545734362795271
https://www.tiktok.com/@xochitlpadmore/video/7470201941772012808,2,0,0,111,2025-02-12,@xochitlpadmore,7470201941772012808
https://www.tiktok.com/@neakasamagic1/video/7470540015634763050,5,0,3,371,2025-02-12,@neakasamagic1,7470540015634763050
https://www.tiktok.com/@alardo.richter/video/7470188108567563566,10,1,1,799,2025-02-11,@alardo.richter,7470188108567563566
https://www.tiktok.com/@parris.woods8/video/7470188738128121119,8,1,2,302,2025-02-11,@parris.woods8,7470188738128121119
https://www.tiktok.com/@jacek.chinchilla/video/7470187976618921262,16,1,2,361,2025-02-11,@jacek.chinchilla,7470187976618921262
https://www.tiktok.com/@perezcku0d7/video/7469952547743075615,1,0,0,119,2025-02-11,@perezcku0d7,7469952547743075615
https://www.tiktok.com/@amaliqscfq3/video/7470170433090882847,0,0,1,119,2025-02-11,@amaliqscfq3,7470170433090882847
https://www.tiktok.com/@neakasamagic1/video/7469997697525665066,35,2,3,1010,2025-02-11,@neakasamagic1,7469997697525665066
https://www.tiktok.com/@demps.8i/video/7469813314260962602,0,0,0,324,2025-02-10,@demps.8i,7469813314260962602
https://www.tiktok.com/@demps.8i/video/7469470155580443946,1,0,0,313,2025-02-10,@demps.8i,7469470155580443946
https://www.tiktok.com/@obadia.goodman/video/7469815873881034026,1,0,0,163,2025-02-10,@obadia.goodman,7469815873881034026
https://www.tiktok.com/@perezcku0d7/video/7469813285609540895,0,0,0,1,2025-02-10,@perezcku0d7,7469813285609540895
https://www.tiktok.com/@ironease8/video/7469813306971262251,31,0,0,1094,2025-02-10,@ironease8,7469813306971262251
https://www.tiktok.com/@eeds1u/video/7469815505545678122,1,0,0,291,2025-02-10,@eeds1u,7469815505545678122
https://www.tiktok.com/@demps.8i/video/7469078933221182762,1,0,1,313,2025-02-09,@demps.8i,7469078933221182762
https://www.tiktok.com/@eeds1u/video/7469446712168418602,3,0,1,328,2025-02-09,@eeds1u,7469446712168418602
https://www.tiktok.com/@eeds1u/video/7469079145083882795,2,0,0,301,2025-02-09,@eeds1u,7469079145083882795
https://www.tiktok.com/@luckily077/video/7469056249452055851,10,1,0,380,2025-02-08,@luckily077,7469056249452055851
https://www.tiktok.com/@luckily077/video/7468715067723369774,0,0,0,106,2025-02-08,@luckily077,7468715067723369774
https://www.tiktok.com/@eeds1g/video/7469056303982218539,3,0,1,439,2025-02-08,@eeds1g,7469056303982218539
https://www.tiktok.com/@eeds1g/video/7468718381873515818,1,0,0,322,2025-02-08,@eeds1g,7468718381873515818
https://www.tiktok.com/@demps.8i/video/7468716355261369642,2,0,0,305,2025-02-08,@demps.8i,7468716355261369642
https://www.tiktok.com/@eeds1u/video/7468713113479761198,0,0,0,168,2025-02-08,@eeds1u,7468713113479761198
https://www.tiktok.com/@neakasamagic1/video/7468870769934716203,6,1,1,699,2025-02-08,@neakasamagic1,7468870769934716203
https://www.tiktok.com/@neakasamagic1/video/7468860304990981418,11,1,0,497,2025-02-08,@neakasamagic1,7468860304990981418
https://www.tiktok.com/@neakasamagic1/video/7468723337569766702,6,0,0,405,2025-02-08,@neakasamagic1,7468723337569766702
https://www.tiktok.com/@luckily077/video/7468306216666844462,2,0,0,250,2025-02-06,@luckily077,7468306216666844462
https://www.tiktok.com/@eeds1g/video/7468305137824468266,9,0,3,401,2025-02-06,@eeds1g,7468305137824468266
https://www.tiktok.com/@demps.8i/video/7468333277699394862,3,0,0,305,2025-02-06,@demps.8i,7468333277699394862
https://www.tiktok.com/@eeds1u/video/7468335703374449963,1,0,2,186,2025-02-06,@eeds1u,7468335703374449963
https://www.tiktok.com/@eeds1g/video/7467934855586958638,6,0,1,572,2025-02-05,@eeds1g,7467934855586958638
https://www.tiktok.com/@demps.8i/video/7467955296783191339,1,0,0,306,2025-02-05,@demps.8i,7467955296783191339
https://www.tiktok.com/@demps.8i/video/7467625990638996782,7,0,1,461,2025-02-05,@demps.8i,7467625990638996782
https://www.tiktok.com/@eeds1u/video/7467954910659824942,7,0,2,1050,2025-02-05,@eeds1u,7467954910659824942
https://www.tiktok.com/@eeds1u/video/7467624816116469038,3,0,1,414,2025-02-05,@eeds1u,7467624816116469038
https://www.tiktok.com/@eeds1u/video/7465363037097135402,6,0,3,1036,2025-01-29,@eeds1u,7465363037097135402
https://www.tiktok.com/@eeds1u/video/7464663997124447534,6,1,0,406,2025-01-28,@eeds1u,7464663997124447534
https://www.tiktok.com/@eeds1g/video/7464590662588009771,3,0,0,307,2025-01-27,@eeds1g,7464590662588009771
https://www.tiktok.com/@eeds1g/video/7463848460182375726,6,0,0,687,2025-01-25,@eeds1g,7463848460182375726
https://www.tiktok.com/@demps.8i/video/7463516245338393899,1,0,0,408,2025-01-25,@demps.8i,7463516245338393899
https://www.tiktok.com/@eeds1g/video/7463494018626866474,16,2,15,2040,2025-01-24,@eeds1g,7463494018626866474
https://www.tiktok.com/@eeds1g/video/7463139253841759530,1,0,0,342,2025-01-23,@eeds1g,7463139253841759530
https://www.tiktok.com/@eeds1u/video/7463119261226093870,36,0,3,7554,2025-01-23,@eeds1u,7463119261226093870
https://www.tiktok.com/@eeds1g/video/7462748843415751979,7,0,2,351,2025-01-22,@eeds1g,7462748843415751979
https://www.tiktok.com/@demps.8i/video/7462735485446769962,2,0,1,388,2025-01-22,@demps.8i,7462735485446769962
https://www.tiktok.com/@eeds1u/video/7462733115258113322,17,0,1,1179,2025-01-22,@eeds1u,7462733115258113322
https://www.tiktok.com/@eeds1g/video/7462392541514632491,12,3,3,413,2025-01-21,@eeds1g,7462392541514632491
https://www.tiktok.com/@demps.8i/video/7462369951006002478,4,0,1,616,2025-01-21,@demps.8i,7462369951006002478
https://www.tiktok.com/@eeds1u/video/7462369378760297774,4,2,0,236,2025-01-21,@eeds1u,7462369378760297774
https://www.tiktok.com/@eeds1g/video/7461999503839694122,5,0,2,1529,2025-01-20,@eeds1g,7461999503839694122
https://www.tiktok.com/@demps.8i/video/7462009332364791083,9,0,3,1199,2025-01-20,@demps.8i,7462009332364791083
https://www.tiktok.com/@eeds1u/video/7462010328788782382,6,0,0,407,2025-01-20,@eeds1u,7462010328788782382
https://www.tiktok.com/@eeds1g/video/7460888348899446062,21,0,3,1285,2025-01-17,@eeds1g,7460888348899446062
https://www.tiktok.com/@eeds1g/video/7460888009374829870,24,0,5,2032,2025-01-17,@eeds1g,7460888009374829870
https://www.tiktok.com/@demps.8i/video/7460887199035165998,4,0,1,506,2025-01-17,@demps.8i,7460887199035165998
https://www.tiktok.com/@demps.8i/video/7460880253284584750,4,0,1,347,2025-01-17,@demps.8i,7460880253284584750
https://www.tiktok.com/@eeds1u/video/7460881285481762091,1,0,0,253,2025-01-17,@eeds1u,7460881285481762091
https://www.tiktok.com/@eeds1g/video/7460497368719445290,28,0,7,1338,2025-01-16,@eeds1g,7460497368719445290
https://www.tiktok.com/@demps.8i/video/7460535567369997611,18,0,3,943,2025-01-16,@demps.8i,7460535567369997611
https://www.tiktok.com/@demps.8i/video/7460527344558542126,9,0,1,320,2025-01-16,@demps.8i,7460527344558542126
https://www.tiktok.com/@eeds1u/video/7460536309791313198,68,1,12,3321,2025-01-16,@eeds1u,7460536309791313198
https://www.tiktok.com/@eeds1u/video/7460531353101143342,1,0,0,252,2025-01-16,@eeds1u,7460531353101143342
https://www.tiktok.com/@eeds1g/video/7460151787954392366,71,2,8,4406,2025-01-15,@eeds1g,7460151787954392366
https://www.tiktok.com/@demps.8i/video/7460148495962459435,7,0,1,819,2025-01-15,@demps.8i,7460148495962459435
https://www.tiktok.com/@demps.8i/video/7460141051114736938,0,0,0,293,2025-01-15,@demps.8i,7460141051114736938
https://www.tiktok.com/@eeds1u/video/7460147611090160938,75,0,1,452,2025-01-15,@eeds1u,7460147611090160938
https://www.tiktok.com/@eeds1u/video/7460142262605843755,8,0,0,353,2025-01-15,@eeds1u,7460142262605843755
https://www.tiktok.com/@eeds1g/video/7459786895191477546,3,1,0,200,2025-01-14,@eeds1g,7459786895191477546
https://www.tiktok.com/@eeds1g/video/7459607703640411438,4,0,0,809,2025-01-14,@eeds1g,7459607703640411438
https://www.tiktok.com/@demps.8i/video/7459793678849068330,0,0,0,104,2025-01-14,@demps.8i,7459793678849068330
https://www.tiktok.com/@demps.8i/video/7459786304189009198,1,0,0,371,2025-01-14,@demps.8i,7459786304189009198
https://www.tiktok.com/@eeds1u/video/7459786525421751594,2,0,0,322,2025-01-14,@eeds1u,7459786525421751594
https://www.tiktok.com/@eeds1g/video/7459417043041897771,14,4,2,436,2025-01-13,@eeds1g,7459417043041897771
https://www.tiktok.com/@demps.8i/video/7459414801408855339,3,0,1,537,2025-01-13,@demps.8i,7459414801408855339
https://www.tiktok.com/@demps.8i/video/7459403973536107822,1,0,0,348,2025-01-13,@demps.8i,7459403973536107822
https://www.tiktok.com/@eeds1u/video/7459416828092255534,13,0,1,1136,2025-01-13,@eeds1u,7459416828092255534
https://www.tiktok.com/@eeds1u/video/7459407787236298026,7,0,0,328,2025-01-13,@eeds1u,7459407787236298026
https://www.tiktok.com/@demps.8i/video/7459015177493613867,9,2,1,703,2025-01-12,@demps.8i,7459015177493613867
https://www.tiktok.com/@eeds1u/video/7459016842133245227,1,0,0,334,2025-01-12,@eeds1u,7459016842133245227
https://www.tiktok.com/@eeds1g/video/7458292958773742891,22,0,1,1277,2025-01-10,@eeds1g,7458292958773742891
https://www.tiktok.com/@demps.8i/video/7458307623935348010,12,1,0,357,2025-01-10,@demps.8i,7458307623935348010
https://www.tiktok.com/@demps.8i/video/7458301339345554734,3,0,0,432,2025-01-10,@demps.8i,7458301339345554734
https://www.tiktok.com/@eeds1u/video/7458312984864116011,6,0,0,498,2025-01-10,@eeds1u,7458312984864116011
https://www.tiktok.com/@eeds1u/video/7458307175274925354,3,0,0,319,2025-01-10,@eeds1u,7458307175274925354
https://www.tiktok.com/@eeds1g/video/7457910288344452394,2,0,0,709,2025-01-09,@eeds1g,7457910288344452394
https://www.tiktok.com/@eeds1g/video/7457909269212515627,2,1,1,371,2025-01-09,@eeds1g,7457909269212515627
https://www.tiktok.com/@demps.8i/video/7457907056520072494,3,2,0,305,2025-01-09,@demps.8i,7457907056520072494
https://www.tiktok.com/@demps.8i/video/7457902319221427502,4,0,2,663,2025-01-09,@demps.8i,7457902319221427502
https://www.tiktok.com/@eeds1u/video/7457943431436913966,0,0,0,623,2025-01-09,@eeds1u,7457943431436913966
https://www.tiktok.com/@eeds1u/video/7457915563491200298,4,0,0,421,2025-01-09,@eeds1u,7457915563491200298
https://www.tiktok.com/@eeds1u/video/7457581272009805099,5,0,1,633,2025-01-09,@eeds1u,7457581272009805099
https://www.tiktok.com/@eeds1g/video/7457541450692185390,2,0,0,563,2025-01-08,@eeds1g,7457541450692185390
https://www.tiktok.com/@eeds1g/video/7457541454936837422,0,0,1,458,2025-01-08,@eeds1g,7457541454936837422
https://www.tiktok.com/@demps.8i/video/7457569108154928430,18,0,2,3134,2025-01-08,@demps.8i,7457569108154928430
https://www.tiktok.com/@demps.8i/video/7457531729436347691,6,0,2,381,2025-01-08,@demps.8i,7457531729436347691
https://www.tiktok.com/@eeds1u/video/7457573551260912939,1,0,0,477,2025-01-08,@eeds1u,7457573551260912939
https://www.tiktok.com/@eeds1u/video/7457205273518935342,1,0,1,421,2025-01-08,@eeds1u,7457205273518935342
https://www.tiktok.com/@eeds1g/video/7457165348459236654,3,0,0,2570,2025-01-07,@eeds1g,7457165348459236654
https://www.tiktok.com/@eeds1g/video/7457164507928972590,5,0,0,579,2025-01-07,@eeds1g,7457164507928972590
https://www.tiktok.com/@demps.8i/video/7457200004663364907,6,0,0,316,2025-01-07,@demps.8i,7457200004663364907
https://www.tiktok.com/@demps.8i/video/7457194942482468138,1,0,0,434,2025-01-07,@demps.8i,7457194942482468138
https://www.tiktok.com/@eeds1u/video/7457199814145609006,0,0,1,387,2025-01-07,@eeds1u,7457199814145609006
https://www.tiktok.com/@eeds1g/video/7456814453300956459,40,0,5,2511,2025-01-06,@eeds1g,7456814453300956459
https://www.tiktok.com/@eeds1g/video/7456809243002375467,5,0,0,611,2025-01-06,@eeds1g,7456809243002375467
https://www.tiktok.com/@demps.8i/video/7456804170494905643,2,0,0,309,2025-01-06,@demps.8i,7456804170494905643
https://www.tiktok.com/@demps.8i/video/7456792169744043307,2,0,0,359,2025-01-06,@demps.8i,7456792169744043307
https://www.tiktok.com/@demps.8i/video/7456416642109558059,4,0,0,331,2025-01-05,@demps.8i,7456416642109558059
https://www.tiktok.com/@demps.8i/video/7455330078407527726,3,0,0,323,2025-01-02,@demps.8i,7455330078407527726
https://www.tiktok.com/@demps.8i/video/7455007807033658666,3,0,2,453,2025-01-02,@demps.8i,7455007807033658666
https://www.tiktok.com/@eeds1g/video/7454769171176557870,5,0,0,1049,2025-01-01,@eeds1g,7454769171176557870
https://www.tiktok.com/@demps.8i/video/7454590684398619950,5,2,0,2829,2025-01-01,@demps.8i,7454590684398619950
https://www.tiktok.com/@demps.8i/video/7454194166449376555,6,0,0,370,2024-12-30,@demps.8i,7454194166449376555
https://www.tiktok.com/@demps.8i/video/7453869586681941294,4,0,0,380,2024-12-30,@demps.8i,7453869586681941294
https://www.tiktok.com/@demps.8i/video/7453085836209392942,2,0,0,362,2024-12-27,@demps.8i,7453085836209392942
https://www.tiktok.com/@demps.8i/video/7452707402383887659,8,0,1,962,2024-12-26,@demps.8i,7452707402383887659
https://www.tiktok.com/@demps.8i/video/7452344241919102254,1,0,0,376,2024-12-25,@demps.8i,7452344241919102254
https://www.tiktok.com/@demps.8i/video/7451975523867168046,30,0,3,958,2024-12-24,@demps.8i,7451975523867168046
https://www.tiktok.com/@demps.8i/video/7451632852094946606,5,0,1,256,2024-12-23,@demps.8i,7451632852094946606
https://www.tiktok.com/@demps.8i/video/7451257815840279854,6,0,2,372,2024-12-22,@demps.8i,7451257815840279854
https://www.tiktok.com/@demps.8i/video/7450519856631303470,5,0,0,428,2024-12-20,@demps.8i,7450519856631303470
https://www.tiktok.com/@demps.8i/video/7450121831551388974,14,0,1,373,2024-12-19,@demps.8i,7450121831551388974
https://www.tiktok.com/@demps.8i/video/7449764275545034026,0,0,0,316,2024-12-18,@demps.8i,7449764275545034026
https://www.tiktok.com/@demps.8i/video/7449407061823163690,14,0,1,355,2024-12-17,@demps.8i,7449407061823163690
https://www.tiktok.com/@demps.8i/video/7449028732846607658,2,0,0,407,2024-12-16,@demps.8i,7449028732846607658
https://www.tiktok.com/@demps.8i/video/7448665870131334442,1,0,0,95,2024-12-15,@demps.8i,7448665870131334442
https://www.tiktok.com/@demps.8i/video/7447929470415211822,6,0,0,320,2024-12-14,@demps.8i,7447929470415211822
https://www.tiktok.com/@demps.8i/video/7447537690502778154,2,0,0,390,2024-12-12,@demps.8i,7447537690502778154
https://www.tiktok.com/@demps.8i/video/7447181070832848170,3,0,0,441,2024-12-11,@demps.8i,7447181070832848170
https://www.tiktok.com/@demps.8i/video/7446795829064568106,0,0,0,128,2024-12-10,@demps.8i,7446795829064568106
https://www.tiktok.com/@demps.8i/video/7446599428363980078,0,0,0,358,2024-12-10,@demps.8i,7446599428363980078
https://www.tiktok.com/@neakasamagic1/video/7446038701974572330,24,0,1,755,2024-12-08,@neakasamagic1,7446038701974572330
https://www.tiktok.com/@demps.8i/video/7445310073741544746,3,0,2,354,2024-12-07,@demps.8i,7445310073741544746
https://www.tiktok.com/@neakasamagic1/video/7445510141283142954,12,0,2,729,2024-12-07,@neakasamagic1,7445510141283142954
https://www.tiktok.com/@neakasamagic1/video/7444959891657297198,6,1,3,1194,2024-12-06,@neakasamagic1,7444959891657297198
https://www.tiktok.com/@demps.8i/video/7444938238919216427,0,0,0,364,2024-12-05,@demps.8i,7444938238919216427
https://www.tiktok.com/@demps.8i/video/7444567941401595178,1,0,0,367,2024-12-04,@demps.8i,7444567941401595178
https://www.tiktok.com/@neakasamagic1/video/7444581666254753067,8,0,0,906,2024-12-04,@neakasamagic1,7444581666254753067
