selfkoc_post_url,Likes,Comments,Shares,Post Date,selfkoc_account,video_id
https://www.tiktok.com/@hunterezkj8/video/7456098999318236446,5,1,1,,@hunterezkj8,7456098999318236446
https://www.tiktok.com/@lf6ai8wvknt/video/7456445783022390574,17,1,0,,@lf6ai8wvknt,7456445783022390574
https://www.tiktok.com/@lf6ai8wvknt/video/7456298149913627950,11,0,0,,@lf6ai8wvknt,7456298149913627950
https://www.tiktok.com/@lf6ai8wvknt/video/7456292434876566826,10,0,0,,@lf6ai8wvknt,7456292434876566826
https://www.tiktok.com/@lf6ai8wvknt/photo/7456287648814992682,5,0,0,,#VALUE!,#VALUE!
https://www.tiktok.com/@lf6ai8wvknt/video/7456125873691856170,8,0,1,,@lf6ai8wvknt,7456125873691856170
https://www.tiktok.com/@lf6ai8wvknt/photo/7456097613134253355,1,0,0,,#VALUE!,#VALUE!
https://www.tiktok.com/@schechter.denney/video/7456445853138603310,15,0,1,,@schechter.denney,7456445853138603310
https://www.tiktok.com/@schechter.denney/video/7456298976447319338,6,0,1,,@schechter.denney,7456298976447319338
https://www.tiktok.com/@schechter.denney/video/7456292476261829931,13,1,1,,@schechter.denney,7456292476261829931
https://www.tiktok.com/@schechter.denney/photo/7456287728548859178,4,0,1,,#VALUE!,#VALUE!
https://www.tiktok.com/@schechter.denney/video/7456126040667065646,10,0,1,,@schechter.denney,7456126040667065646
https://www.tiktok.com/@schechter.denney/photo/7456099029458390318,9,0,0,,#VALUE!,#VALUE!
https://www.tiktok.com/@lucky.ley6/video/7456445785538891039,23,0,1,,@lucky.ley6,7456445785538891039
https://www.tiktok.com/@lucky.ley6/video/7456298543708392734,3,0,0,,@lucky.ley6,7456298543708392734
https://www.tiktok.com/@lucky.ley6/video/7456292505089232159,1,0,0,,@lucky.ley6,7456292505089232159
https://www.tiktok.com/@lucky.ley6/photo/7456287712933383455,9,0,0,,#VALUE!,#VALUE!
https://www.tiktok.com/@lucky.ley6/video/7456125959389973790,1,0,0,,@lucky.ley6,7456125959389973790
https://www.tiktok.com/@lucky.ley6/photo/7456099011947236639,6,0,0,,#VALUE!,#VALUE!
https://www.tiktok.com/@twi662/video/7456445761035750702,6,1,0,,@twi662,7456445761035750702
https://www.tiktok.com/@twi662/video/7456298477287509290,21,0,0,,@twi662,7456298477287509290
https://www.tiktok.com/@twi662/video/7456292467730648363,15,1,1,,@twi662,7456292467730648363
https://www.tiktok.com/@twi662/photo/7456287672819191086,2,0,0,,#VALUE!,#VALUE!
https://www.tiktok.com/@twi662/video/7456125997583322411,3,0,0,,@twi662,7456125997583322411
https://www.tiktok.com/@twi662/photo/7456099023158594858,15,0,1,,#VALUE!,#VALUE!
https://www.tiktok.com/@hunterezkj8/video/7455712635590397214,18,1,0,,@hunterezkj8,7455712635590397214
https://www.tiktok.com/@lf6ai8wvknt/video/7455712551255526698,21,1,0,,@lf6ai8wvknt,7455712551255526698
https://www.tiktok.com/@schechter.denney/video/7455717898636594475,9,0,1,,@schechter.denney,7455717898636594475
https://www.tiktok.com/@lucky.ley6/video/7455712555932142879,8,0,1,,@lucky.ley6,7455712555932142879
https://www.tiktok.com/@twi662/video/7455712737088392490,4,0,1,,@twi662,7455712737088392490
https://www.tiktok.com/@sagehall0/video/7454992286213082414,45,1,5,,@sagehall0,7454992286213082414
https://www.tiktok.com/@marleycampbell5/video/7454988834158464302,22,1,2,,@marleycampbell5,7454988834158464302
https://www.tiktok.com/@nellietucker0/video/7454982920734854443,8,1,2,,@nellietucker0,7454982920734854443
https://www.tiktok.com/@charlifi007/video/7454993714281237803,7,0,0,,@charlifi007,7454993714281237803
https://www.tiktok.com/@raynesosa/video/7454988798766730542,21,0,1,,@raynesosa,7454988798766730542
https://www.tiktok.com/@leesan007/video/7454993662666198302,34,1,0,,@leesan007,7454993662666198302
https://www.tiktok.com/@sagehall0/video/7454625831743212842,22,0,5,,@sagehall0,7454625831743212842
https://www.tiktok.com/@marleycampbell5/video/7454632372173016363,8,0,1,,@marleycampbell5,7454632372173016363
https://www.tiktok.com/@charlifi007/video/7454628726853193006,11,0,1,,@charlifi007,7454628726853193006
https://www.tiktok.com/@raynesosa/video/7454624217859050798,10,0,2,,@raynesosa,7454624217859050798
https://www.tiktok.com/@leesan007/video/7454629155913616670,33,0,3,,@leesan007,7454629155913616670
https://www.tiktok.com/@hunterezkj8/video/7454950271328750878,27,1,4,,@hunterezkj8,7454950271328750878
https://www.tiktok.com/@lf6ai8wvknt/video/7454950353717480747,23,0,0,,@lf6ai8wvknt,7454950353717480747
https://www.tiktok.com/@schechter.denney/video/7454950337682705707,18,0,1,,@schechter.denney,7454950337682705707
https://www.tiktok.com/@lucky.ley6/video/7454950283202792735,14,0,2,,@lucky.ley6,7454950283202792735
https://www.tiktok.com/@twi662/video/7454950317466144042,26,1,4,,@twi662,7454950317466144042
https://www.tiktok.com/@nellietucker0/video/7454526528940936491,5,0,1,,@nellietucker0,7454526528940936491
https://www.tiktok.com/@hunterezkj8/video/7454382789702569247,14,3,1,,@hunterezkj8,7454382789702569247
https://www.tiktok.com/@lf6ai8wvknt/video/7454382964965690666,12,0,1,,@lf6ai8wvknt,7454382964965690666
https://www.tiktok.com/@lucky.ley6/video/7454383653821451551,5,0,2,,@lucky.ley6,7454383653821451551
https://www.tiktok.com/@twi662/video/7454384128788663598,6,0,1,,@twi662,7454384128788663598
https://www.tiktok.com/@sagehall0/video/7454226533389962542,12,0,0,,@sagehall0,7454226533389962542
https://www.tiktok.com/@sagehall0/video/7454021384994573614,18,1,1,,@sagehall0,7454021384994573614
https://www.tiktok.com/@sagehall0/video/7453885810052664622,45,0,3,,@sagehall0,7453885810052664622
https://www.tiktok.com/@marleycampbell5/video/7454227303174868267,26,0,1,,@marleycampbell5,7454227303174868267
https://www.tiktok.com/@marleycampbell5/video/7454020153987075374,17,3,0,,@marleycampbell5,7454020153987075374
https://www.tiktok.com/@marleycampbell5/video/7453886066098015531,41,0,3,,@marleycampbell5,7453886066098015531
https://www.tiktok.com/@nellietucker0/video/7454224506224201006,8,0,0,,@nellietucker0,7454224506224201006
https://www.tiktok.com/@nellietucker0/video/7454019682375339306,37,1,1,,@nellietucker0,7454019682375339306
https://www.tiktok.com/@nellietucker0/video/7453885956974873902,64,1,2,,@nellietucker0,7453885956974873902
https://www.tiktok.com/@charlifi007/video/7454227009787432235,14,0,0,,@charlifi007,7454227009787432235
https://www.tiktok.com/@charlifi007/video/7453885978969853230,13,0,2,,@charlifi007,7453885978969853230
https://www.tiktok.com/@raynesosa/video/7454230899861884202,9,0,0,,@raynesosa,7454230899861884202
https://www.tiktok.com/@raynesosa/video/7454021321937390894,7,0,1,,@raynesosa,7454021321937390894
https://www.tiktok.com/@raynesosa/video/7453885941351042346,9,0,2,,@raynesosa,7453885941351042346
https://www.tiktok.com/@leesan007/video/7454226321774791967,15,0,0,,@leesan007,7454226321774791967
https://www.tiktok.com/@leesan007/video/7454019627442638110,26,0,1,,@leesan007,7454019627442638110
https://www.tiktok.com/@leesan007/video/7453885889056427295,40,1,1,,@leesan007,7453885889056427295
https://www.tiktok.com/@hunterezkj8/video/7454207758229835039,2985,31,583,,@hunterezkj8,7454207758229835039
https://www.tiktok.com/@lf6ai8wvknt/video/7454206677592640810,53,0,5,,@lf6ai8wvknt,7454206677592640810
https://www.tiktok.com/@schechter.denney/video/7454207646334258475,15,1,1,,@schechter.denney,7454207646334258475
https://www.tiktok.com/@lucky.ley6/video/7454207789821365534,7,0,0,,@lucky.ley6,7454207789821365534
https://www.tiktok.com/@twi662/video/7454206745980734762,3,0,0,,@twi662,7454206745980734762
https://www.tiktok.com/@hunterezkj8/video/7453835408879766815,76,0,17,,@hunterezkj8,7453835408879766815
https://www.tiktok.com/@schechter.denney/video/7453836473628904746,12,1,2,,@schechter.denney,7453836473628904746
https://www.tiktok.com/@lucky.ley6/video/7453836763895844127,14,0,2,,@lucky.ley6,7453836763895844127
https://www.tiktok.com/@hunterezkj8/video/7453478259762744607,16,0,5,,@hunterezkj8,7453478259762744607
https://www.tiktok.com/@lf6ai8wvknt/video/7453477747524996395,41,0,4,,@lf6ai8wvknt,7453477747524996395
https://www.tiktok.com/@schechter.denney/video/7453479929934826798,2,0,1,,@schechter.denney,7453479929934826798
https://www.tiktok.com/@lucky.ley6/video/7453478364318289183,24,0,1,,@lucky.ley6,7453478364318289183
https://www.tiktok.com/@twi662/video/7453477797030350122,50,0,4,,@twi662,7453477797030350122
https://www.tiktok.com/@charlifi007/video/7453050032820915498,3,0,0,,@charlifi007,7453050032820915498
https://www.tiktok.com/@raynesosa/video/7453050064995405102,25,0,0,,@raynesosa,7453050064995405102
https://www.tiktok.com/@hunterezkj8/video/7452925827387362591,23,0,2,,@hunterezkj8,7452925827387362591
https://www.tiktok.com/@sagehall0/video/7452703558824234283,23,0,2,,@sagehall0,7452703558824234283
https://www.tiktok.com/@marleycampbell5/video/7452702912720964910,21,0,0,,@marleycampbell5,7452702912720964910
https://www.tiktok.com/@nellietucker0/video/7452700184623975722,9,0,0,,@nellietucker0,7452700184623975722
https://www.tiktok.com/@charlifi007/video/7452705780492471594,13,0,1,,@charlifi007,7452705780492471594
https://www.tiktok.com/@raynesosa/video/7452701896915340590,20,0,1,,@raynesosa,7452701896915340590
https://www.tiktok.com/@leesan007/video/7452705459590548766,25,0,2,,@leesan007,7452705459590548766
https://www.tiktok.com/@hunterezkj8/video/7452533673376648478,21,0,5,,@hunterezkj8,7452533673376648478
https://www.tiktok.com/@lf6ai8wvknt/video/7452720557134662958,12,0,3,,@lf6ai8wvknt,7452720557134662958
https://www.tiktok.com/@schechter.denney/video/7452721905573874987,13,0,0,,@schechter.denney,7452721905573874987
https://www.tiktok.com/@lucky.ley6/video/7452722129889545502,12,0,2,,@lucky.ley6,7452722129889545502
https://www.tiktok.com/@twi662/video/7452720597009796395,9,0,1,,@twi662,7452720597009796395
https://www.tiktok.com/@sagehall0/video/7452361528113663278,13,0,1,,@sagehall0,7452361528113663278
https://www.tiktok.com/@sagehall0/video/7452208626564992302,14,0,1,,@sagehall0,7452208626564992302
https://www.tiktok.com/@marleycampbell5/video/7452363596949982506,16,0,0,,@marleycampbell5,7452363596949982506
https://www.tiktok.com/@marleycampbell5/video/7452015092755074350,28,1,4,,@marleycampbell5,7452015092755074350
https://www.tiktok.com/@nellietucker0/video/7452357656100015402,5,0,1,,@nellietucker0,7452357656100015402
https://www.tiktok.com/@nellietucker0/video/7452011589571677486,3,0,1,,@nellietucker0,7452011589571677486
https://www.tiktok.com/@charlifi007/video/7452363939569995054,20,0,1,,@charlifi007,7452363939569995054
https://www.tiktok.com/@charlifi007/video/7452008970174139694,20,1,0,,@charlifi007,7452008970174139694
https://www.tiktok.com/@raynesosa/video/7452365083771981098,23,0,3,,@raynesosa,7452365083771981098
https://www.tiktok.com/@raynesosa/video/7452015235524824362,34,0,2,,@raynesosa,7452015235524824362
https://www.tiktok.com/@leesan007/video/7452364968621640991,17,0,1,,@leesan007,7452364968621640991
https://www.tiktok.com/@leesan007/video/7452016323439217951,20,0,1,,@leesan007,7452016323439217951
https://www.tiktok.com/@lf6ai8wvknt/video/7452350626941472042,8,0,1,,@lf6ai8wvknt,7452350626941472042
https://www.tiktok.com/@schechter.denney/video/7452350867434638638,8,1,4,,@schechter.denney,7452350867434638638
https://www.tiktok.com/@lucky.ley6/video/7452351504373140766,3,0,0,,@lucky.ley6,7452351504373140766
https://www.tiktok.com/@twi662/video/7452350863760444718,0,0,0,,@twi662,7452350863760444718
https://www.tiktok.com/@hunterezkj8/video/7451986223721221406,14,0,9,,@hunterezkj8,7451986223721221406
https://www.tiktok.com/@lf6ai8wvknt/video/7451985636086566190,7,0,0,,@lf6ai8wvknt,7451985636086566190
https://www.tiktok.com/@schechter.denney/video/7451985728122244394,10,2,0,,@schechter.denney,7451985728122244394
https://www.tiktok.com/@lucky.ley6/video/7451985636132785439,9,1,0,,@lucky.ley6,7451985636132785439
https://www.tiktok.com/@twi662/video/7451985498765200686,13,1,1,,@twi662,7451985498765200686
https://www.tiktok.com/@sagehall0/video/7451568180989791530,44,0,2,,@sagehall0,7451568180989791530
https://www.tiktok.com/@marleycampbell5/video/7451573986242153771,26,0,3,,@marleycampbell5,7451573986242153771
https://www.tiktok.com/@nellietucker0/video/7451566708801703210,8,0,0,,@nellietucker0,7451566708801703210
https://www.tiktok.com/@charlifi007/video/7451569680172518702,20,0,1,,@charlifi007,7451569680172518702
https://www.tiktok.com/@raynesosa/video/7451573596805434670,32,0,3,,@raynesosa,7451573596805434670
https://www.tiktok.com/@leesan007/video/7451571071544855838,15,0,1,,@leesan007,7451571071544855838
https://www.tiktok.com/@hunterezkj8/video/7451616645321149727,35,1,5,,@hunterezkj8,7451616645321149727
https://www.tiktok.com/@lf6ai8wvknt/video/7451616764980497707,10,0,1,,@lf6ai8wvknt,7451616764980497707
https://www.tiktok.com/@schechter.denney/video/7451617874151525675,22,1,2,,@schechter.denney,7451617874151525675
https://www.tiktok.com/@lucky.ley6/video/7451620329304231198,7,1,1,,@lucky.ley6,7451620329304231198
https://www.tiktok.com/@twi662/video/7451618674416373035,30,0,1,,@twi662,7451618674416373035
https://www.tiktok.com/@marleycampbell5/video/7451256734812736814,29,3,1,,@marleycampbell5,7451256734812736814
https://www.tiktok.com/@nellietucker0/video/7451256480965381422,9,0,0,,@nellietucker0,7451256480965381422
https://www.tiktok.com/@hunterezkj8/video/7450871839850581279,38,2,3,,@hunterezkj8,7450871839850581279
https://www.tiktok.com/@lf6ai8wvknt/video/7450870784609750318,8,0,0,,@lf6ai8wvknt,7450870784609750318
https://www.tiktok.com/@schechter.denney/video/7450873495837527342,8,0,1,,@schechter.denney,7450873495837527342
https://www.tiktok.com/@lucky.ley6/video/7450875122577132831,29,0,1,,@lucky.ley6,7450875122577132831
https://www.tiktok.com/@twi662/video/7450874093408210222,1,0,0,,@twi662,7450874093408210222
https://www.tiktok.com/@sagehall0/video/7450137450657238314,9,1,2,,@sagehall0,7450137450657238314
https://www.tiktok.com/@marleycampbell5/video/7450137379119090990,16,2,0,,@marleycampbell5,7450137379119090990
https://www.tiktok.com/@nellietucker0/video/7450135296190074154,14,1,2,,@nellietucker0,7450135296190074154
https://www.tiktok.com/@charlifi007/video/7450136803719335211,29,0,2,,@charlifi007,7450136803719335211
https://www.tiktok.com/@raynesosa/video/7450129897873247534,33,0,2,,@raynesosa,7450129897873247534
https://www.tiktok.com/@leesan007/video/7450129828579200287,22,0,0,,@leesan007,7450129828579200287
https://www.tiktok.com/@hunterezkj8/video/7450132221240855838,58400,928,11800,,@hunterezkj8,7450132221240855838
https://www.tiktok.com/@lf6ai8wvknt/video/7450131499564682538,13,0,3,,@lf6ai8wvknt,7450131499564682538
https://www.tiktok.com/@schechter.denney/video/7450132725366885674,7,0,1,,@schechter.denney,7450132725366885674
https://www.tiktok.com/@lucky.ley6/video/7450132914601315614,2,0,0,,@lucky.ley6,7450132914601315614
https://www.tiktok.com/@twi662/video/7450133083845610795,3,1,1,,@twi662,7450133083845610795
https://www.tiktok.com/@sagehall0/video/7449776298110602539,45,0,4,,@sagehall0,7449776298110602539
https://www.tiktok.com/@marleycampbell5/video/7449774548385320238,30,0,1,,@marleycampbell5,7449774548385320238
https://www.tiktok.com/@nellietucker0/video/7449768497795583278,16,3,0,,@nellietucker0,7449768497795583278
https://www.tiktok.com/@charlifi007/video/7449774950380064043,23,0,2,,@charlifi007,7449774950380064043
https://www.tiktok.com/@hunterezkj8/video/7449763209634008351,65,2,8,,@hunterezkj8,7449763209634008351
https://www.tiktok.com/@lf6ai8wvknt/video/7449759946553609518,6,0,0,,@lf6ai8wvknt,7449759946553609518
https://www.tiktok.com/@schechter.denney/video/7449763618591214891,39,0,3,,@schechter.denney,7449763618591214891
https://www.tiktok.com/@lucky.ley6/video/7449763266680720671,6,0,1,,@lucky.ley6,7449763266680720671
https://www.tiktok.com/@twi662/video/7449759983954152746,10,0,1,,@twi662,7449759983954152746
https://www.tiktok.com/@sagehall0/video/7449198168186588459,26,0,0,,@sagehall0,7449198168186588459
https://www.tiktok.com/@leesan007/video/7449057652488834334,32,0,3,,@leesan007,7449057652488834334
https://www.tiktok.com/@lf6ai8wvknt/video/7449387675548716334,6,0,0,,@lf6ai8wvknt,7449387675548716334
https://www.tiktok.com/@schechter.denney/video/7449390565742890283,20,0,1,,@schechter.denney,7449390565742890283
https://www.tiktok.com/@lucky.ley6/video/7449390473199766815,0,0,0,,@lucky.ley6,7449390473199766815
https://www.tiktok.com/@twi662/video/7449390359374990638,9,0,1,,@twi662,7449390359374990638
https://www.tiktok.com/@charlifi007/video/7448672238779256110,17,1,1,,@charlifi007,7448672238779256110
https://www.tiktok.com/@raynesosa/video/7448673062167399723,21,0,3,,@raynesosa,7448673062167399723
https://www.tiktok.com/@hunterezkj8/video/7449011112181271838,58,3,16,,@hunterezkj8,7449011112181271838
https://www.tiktok.com/@schechter.denney/video/7449012319792876846,3,3,0,,@schechter.denney,7449012319792876846
https://www.tiktok.com/@lucky.ley6/video/7449013414556372255,7,0,1,,@lucky.ley6,7449013414556372255
https://www.tiktok.com/@twi662/video/7449013448853261611,9,0,0,,@twi662,7449013448853261611
https://www.tiktok.com/@sagehall0/video/7448666775648242990,30,0,4,,@sagehall0,7448666775648242990
https://www.tiktok.com/@marleycampbell5/video/7448668285337423147,24,0,1,,@marleycampbell5,7448668285337423147
https://www.tiktok.com/@nellietucker0/video/7448668663147924782,2,0,0,,@nellietucker0,7448668663147924782
https://www.tiktok.com/@hunterezkj8/video/7448274504695991583,21,2,4,,@hunterezkj8,7448274504695991583
https://www.tiktok.com/@lf6ai8wvknt/video/7448274206787161387,47,0,1,,@lf6ai8wvknt,7448274206787161387
https://www.tiktok.com/@schechter.denney/video/7448275733056589099,23,1,3,,@schechter.denney,7448275733056589099
https://www.tiktok.com/@lucky.ley6/video/7448277021077032222,9,0,1,,@lucky.ley6,7448277021077032222
https://www.tiktok.com/@twi662/video/7448276667870563627,14,0,1,,@twi662,7448276667870563627
https://www.tiktok.com/@sagehall0/video/7447556818815143214,61,0,9,,@sagehall0,7447556818815143214
https://www.tiktok.com/@marleycampbell5/video/7447552857944952106,4,0,0,,@marleycampbell5,7447552857944952106
https://www.tiktok.com/@nellietucker0/video/7447554514502143274,59,1,6,,@nellietucker0,7447554514502143274
https://www.tiktok.com/@charlifi007/video/7447552879478689070,13,0,0,,@charlifi007,7447552879478689070
https://www.tiktok.com/@hunterezkj8/video/7447530341889363230,46,5,6,,@hunterezkj8,7447530341889363230
https://www.tiktok.com/@lf6ai8wvknt/video/7447526790496718126,37,1,3,,@lf6ai8wvknt,7447526790496718126
https://www.tiktok.com/@schechter.denney/video/7447530392908909870,18,0,4,,@schechter.denney,7447530392908909870
https://www.tiktok.com/@lucky.ley6/video/7447532284275690783,14,0,1,,@lucky.ley6,7447532284275690783
https://www.tiktok.com/@twi662/video/7447529158608964906,5,0,0,,@twi662,7447529158608964906
https://www.tiktok.com/@sagehall0/video/7447171993507646766,73,3,6,,@sagehall0,7447171993507646766
https://www.tiktok.com/@marleycampbell5/video/7447169970963844395,68,1,4,,@marleycampbell5,7447169970963844395
https://www.tiktok.com/@nellietucker0/video/7447169854731275566,3,0,0,,@nellietucker0,7447169854731275566
https://www.tiktok.com/@charlifi007/video/7447169781050035502,34,0,6,,@charlifi007,7447169781050035502
https://www.tiktok.com/@raynesosa/video/7447169891284847918,6,1,2,,@raynesosa,7447169891284847918
https://www.tiktok.com/@leesan007/video/7447169927833718047,43,0,2,,@leesan007,7447169927833718047
https://www.tiktok.com/@hunterezkj8/video/7447157495518203167,42,3,6,,@hunterezkj8,7447157495518203167
https://www.tiktok.com/@lf6ai8wvknt/video/7447156780301307178,9,0,0,,@lf6ai8wvknt,7447156780301307178
https://www.tiktok.com/@schechter.denney/video/7447158672767143210,26,0,4,,@schechter.denney,7447158672767143210
https://www.tiktok.com/@schechter.denney/video/7446955008446205226,3,0,0,,@schechter.denney,7446955008446205226
https://www.tiktok.com/@twi662/video/7447158893740002606,35,2,1,,@twi662,7447158893740002606
https://www.tiktok.com/@sagehall0/video/7446773628055637291,26,0,3,,@sagehall0,7446773628055637291
https://www.tiktok.com/@marleycampbell5/video/7446444371483938091,37,0,0,,@marleycampbell5,7446444371483938091
https://www.tiktok.com/@nellietucker0/video/7446773162420800814,22,1,2,,@nellietucker0,7446773162420800814
https://www.tiktok.com/@charlifi007/video/7446443841567198506,11,0,0,,@charlifi007,7446443841567198506
https://www.tiktok.com/@raynesosa/video/7446444417533365550,7,0,0,,@raynesosa,7446444417533365550
https://www.tiktok.com/@hunterezkj8/video/7446789607636700447,39,1,5,,@hunterezkj8,7446789607636700447
https://www.tiktok.com/@lf6ai8wvknt/video/7446788979258674475,7,0,1,,@lf6ai8wvknt,7446788979258674475
https://www.tiktok.com/@lucky.ley6/video/7446791322800901407,6,0,0,,@lucky.ley6,7446791322800901407
https://www.tiktok.com/@twi662/video/7446790764165598506,4,0,0,,@twi662,7446790764165598506
https://www.tiktok.com/@sagehall0/video/7446088443249134891,63,0,5,,@sagehall0,7446088443249134891
https://www.tiktok.com/@marleycampbell5/video/7446088349053406510,64,0,1,,@marleycampbell5,7446088349053406510
https://www.tiktok.com/@nellietucker0/video/7446087536671345962,16,0,2,,@nellietucker0,7446087536671345962
https://www.tiktok.com/@charlifi007/video/7446089024474746158,64,2,4,,@charlifi007,7446089024474746158
https://www.tiktok.com/@raynesosa/video/7446089612562304298,13,0,1,,@raynesosa,7446089612562304298
https://www.tiktok.com/@leesan007/video/7446089021010365727,29,0,2,,@leesan007,7446089021010365727
https://www.tiktok.com/@hunterezkj8/video/7446415317112229150,24,0,5,,@hunterezkj8,7446415317112229150
https://www.tiktok.com/@lf6ai8wvknt/video/7446414885866458414,18,0,2,,@lf6ai8wvknt,7446414885866458414
https://www.tiktok.com/@schechter.denney/video/7446416376144792878,23,1,1,,@schechter.denney,7446416376144792878
https://www.tiktok.com/@lucky.ley6/video/7446417271397911839,16,0,1,,@lucky.ley6,7446417271397911839
https://www.tiktok.com/@twi662/video/7446416939414506798,11,0,1,,@twi662,7446416939414506798
https://www.tiktok.com/@hunterezkj8/video/7445678633961688350,30,2,7,,@hunterezkj8,7445678633961688350
https://www.tiktok.com/@lf6ai8wvknt/video/7445678208768462126,8,0,1,,@lf6ai8wvknt,7445678208768462126
https://www.tiktok.com/@schechter.denney/video/7445679793435135275,11,0,2,,@schechter.denney,7445679793435135275
https://www.tiktok.com/@lucky.ley6/video/7445681479750831390,15,1,3,,@lucky.ley6,7445681479750831390
https://www.tiktok.com/@twi662/video/7445680780111547691,64,1,3,,@twi662,7445680780111547691
https://www.tiktok.com/@hunterezkj8/video/7445319495171706142,42,0,4,,@hunterezkj8,7445319495171706142
https://www.tiktok.com/@lf6ai8wvknt/video/7445319107278392622,12,0,0,,@lf6ai8wvknt,7445319107278392622
https://www.tiktok.com/@schechter.denney/video/7445320873885568298,10,0,1,,@schechter.denney,7445320873885568298
https://www.tiktok.com/@lucky.ley6/video/7445321455216168222,4,0,1,,@lucky.ley6,7445321455216168222
https://www.tiktok.com/@twi662/video/7445321430159478062,43,0,4,,@twi662,7445321430159478062
https://www.tiktok.com/@sagehall0/video/7444914228324011307,25,0,1,,@sagehall0,7444914228324011307
https://www.tiktok.com/@sagehall0/video/7444598431340891434,52,2,6,,@sagehall0,7444598431340891434
https://www.tiktok.com/@marleycampbell5/video/7444917093851614507,43,2,6,,@marleycampbell5,7444917093851614507
https://www.tiktok.com/@marleycampbell5/video/7444609312002968874,102,0,6,,@marleycampbell5,7444609312002968874
https://www.tiktok.com/@nellietucker0/video/7444912698053102891,5,0,0,,@nellietucker0,7444912698053102891
https://www.tiktok.com/@nellietucker0/video/7444598880664161579,7,0,1,,@nellietucker0,7444598880664161579
https://www.tiktok.com/@charlifi007/video/7444912965901389102,20,0,1,,@charlifi007,7444912965901389102
https://www.tiktok.com/@charlifi007/video/7444618096402517294,20,1,0,,@charlifi007,7444618096402517294
https://www.tiktok.com/@raynesosa/video/7444914333093498158,3,0,0,,@raynesosa,7444914333093498158
https://www.tiktok.com/@raynesosa/video/7444597811255004458,31,1,2,,@raynesosa,7444597811255004458
https://www.tiktok.com/@leesan007/video/7444920070922325279,7,0,0,,@leesan007,7444920070922325279
https://www.tiktok.com/@leesan007/video/7444609002727607582,13,0,0,,@leesan007,7444609002727607582
https://www.tiktok.com/@hunterezkj8/video/7444934907727531294,35,0,6,,@hunterezkj8,7444934907727531294
https://www.tiktok.com/@lf6ai8wvknt/video/7444934906351717674,14,0,3,,@lf6ai8wvknt,7444934906351717674
https://www.tiktok.com/@lucky.ley6/video/7444937925944479006,22,0,7,,@lucky.ley6,7444937925944479006
https://www.tiktok.com/@twi662/video/7444937792250989867,10,0,0,,@twi662,7444937792250989867
https://www.tiktok.com/@sagehall0/video/7444224268872764718,15,0,3,,@sagehall0,7444224268872764718
https://www.tiktok.com/@marleycampbell5/video/7444223642684411182,36,0,4,,@marleycampbell5,7444223642684411182
https://www.tiktok.com/@nellietucker0/video/7444222634453257515,5,0,0,,@nellietucker0,7444222634453257515
https://www.tiktok.com/@charlifi007/video/7444223434286058798,62,4,14,,@charlifi007,7444223434286058798
https://www.tiktok.com/@raynesosa/video/7444223138407189802,64,1,3,,@raynesosa,7444223138407189802
https://www.tiktok.com/@leesan007/video/7444223089895820574,20,0,1,,@leesan007,7444223089895820574
https://www.tiktok.com/@hunterezkj8/video/7444557574629756190,19,0,1,,@hunterezkj8,7444557574629756190
https://www.tiktok.com/@lf6ai8wvknt/video/7444556892506131758,9,0,1,,@lf6ai8wvknt,7444556892506131758
https://www.tiktok.com/@schechter.denney/video/7444561042296065326,14,0,2,,@schechter.denney,7444561042296065326
https://www.tiktok.com/@lucky.ley6/video/7444558196645121310,3,0,0,,@lucky.ley6,7444558196645121310
https://www.tiktok.com/@twi662/video/7444559179907370283,5,0,0,,@twi662,7444559179907370283
https://www.tiktok.com/@hunterezkj8/video/7444185998730333471,19,0,3,,@hunterezkj8,7444185998730333471
https://www.tiktok.com/@lf6ai8wvknt/video/7444186120247790894,9,0,0,,@lf6ai8wvknt,7444186120247790894
https://www.tiktok.com/@schechter.denney/video/7444186925897960746,21,0,3,,@schechter.denney,7444186925897960746
https://www.tiktok.com/@lucky.ley6/video/7444188251922910494,26,1,5,,@lucky.ley6,7444188251922910494
https://www.tiktok.com/@twi662/video/7444187884493606190,53,1,3,,@twi662,7444187884493606190
https://www.tiktok.com/@sagehall0/video/7443760627400609066,3,0,0,,@sagehall0,7443760627400609066
https://www.tiktok.com/@sagehall0/video/7443480198944771358,24,0,4,,@sagehall0,7443480198944771358
https://www.tiktok.com/@marleycampbell5/video/7443761309780348203,52,2,2,,@marleycampbell5,7443761309780348203
https://www.tiktok.com/@marleycampbell5/video/7443480244138396970,136,0,12,,@marleycampbell5,7443480244138396970
https://www.tiktok.com/@nellietucker0/video/7443761424037383467,18,0,2,,@nellietucker0,7443761424037383467
https://www.tiktok.com/@nellietucker0/video/7443477482264612139,1,0,1,,@nellietucker0,7443477482264612139
https://www.tiktok.com/@charlifi007/video/7443761450117500203,29,1,0,,@charlifi007,7443761450117500203
https://www.tiktok.com/@charlifi007/video/7443479928512859434,5,0,0,,@charlifi007,7443479928512859434
https://www.tiktok.com/@raynesosa/video/7443761653814185262,42,3,1,,@raynesosa,7443761653814185262
https://www.tiktok.com/@raynesosa/video/7443478020523887902,51,0,4,,@raynesosa,7443478020523887902
https://www.tiktok.com/@leesan007/video/7443761456371289375,49,0,3,,@leesan007,7443761456371289375
https://www.tiktok.com/@leesan007/video/7443487570350083358,10,0,2,,@leesan007,7443487570350083358
